,Unnamed: 0,tweet_id,retweeter_id,retweeter_location
1162,1162,1458196382624276490,3189787423,None
1163,1163,1458196382624276490,1458204606677516288,Japan
1165,1165,1458132018135322627,918110822089576450,Greece
1166,1166,1458132018135322627,554332042,United States
1167,1167,1458132018135322627,1342648539575320576,None
1169,1169,1458132018135322627,67546596,None
1171,1171,1458132018135322627,3256847719,None
1175,1175,1458132018135322627,1180090511983427584,None
1176,1176,1458132018135322627,231339030,Canada
1177,1177,1458132018135322627,1034572631025098754,None
1180,1180,1458132018135322627,190777673,None
1181,1181,1458132018135322627,1040709530211024896,Algeria
1183,1183,1458132018135322627,369908962,Mexico
1184,1184,1458132018135322627,128719080,None
1185,1185,1458132018135322627,1442565893259599877,United States
1186,1186,1458132018135322627,708475345566081027,Colombia
1187,1187,1458132018135322627,138284021,Guatemala
1191,1191,1458132018135322627,1416843351400271873,None
1193,1193,1458132018135322627,4645193294,United States
1195,1195,1458132018135322627,1445131045595189254,Algeria
1196,1196,1458132018135322627,1442580373678874632,Chile
1197,1197,1458132018135322627,248379556,United States
1202,1202,1458132018135322627,3884460736,United States
1206,1206,1458132018135322627,522687288,United States
1207,1207,1458132018135322627,1029403888946954240,None
1208,1208,1458132018135322627,1255627203468918784,Mexico
1210,1210,1458132018135322627,1077381351559610374,Cuba
1211,1211,1458132018135322627,1460904188,None
1214,1214,1458132018135322627,1223307253236817922,United States
1218,1218,1458132018135322627,72056342,None
1219,1219,1458132018135322627,1152355967901884416,United States
1220,1220,1458132018135322627,4884858615,None
1221,1221,1458132018135322627,1121161278192541700,Turkey
1222,1222,1458132018135322627,1253436248678699008,United Kingdom
1225,1225,1458132018135322627,3119602786,Cyprus
1226,1226,1458132018135322627,1172920427708125184,None
1227,1227,1458132018135322627,1103199807445913601,Iraq
1228,1228,1458132018135322627,2629679337,Mexico
1229,1229,1458132018135322627,65535004,Canada
1236,1236,1458132018135322627,44815349,None
1238,1238,1458132018135322627,1309909772431429635,United States
1239,1239,1458132018135322627,1458753261738074128,United States
1241,1241,1458132018135322627,837772065285419008,India
1242,1242,1458132018135322627,897772314451947520,None
1243,1243,1458132018135322627,397189853,United Kingdom
1246,1246,1458132018135322627,1379969529812373508,Cameroon
1248,1248,1458132018135322627,177230203,Spain
1249,1249,1458132018135322627,2858744372,Japan
1251,1251,1458132018135322627,1103728777408974848,United States
1252,1252,1458132018135322627,1030235412495622144,Japan
1253,1253,1458132018135322627,836543859152805889,India
1254,1254,1457841063482167302,1454933525669552130,United States
1255,1255,1457841063482167302,1342648539575320576,None
1256,1256,1457841063482167302,3256847719,None
1258,1258,1457841063482167302,1442565893259599877,United States
1260,1260,1457841063482167302,1433433636146229248,United States
1262,1262,1457841063482167302,1445131045595189254,Algeria
1263,1263,1457841063482167302,1459761881560666117,India
1264,1264,1457841063482167302,1111108972679847938,Mongolia
1265,1265,1457841063482167302,2250632233,Mongolia
1266,1266,1457841063482167302,1454705180289601538,Japan
1268,1268,1457841063482167302,342907075,None
1269,1269,1457841063482167302,1031803852192808960,Cameroon
1270,1270,1457841063482167302,1459080681531883568,Netherlands
1271,1271,1457841063482167302,1152355967901884416,United States
1273,1273,1457841063482167302,878649193945980928,None
1274,1274,1457841063482167302,1344526531805081601,Philippines
1275,1275,1457841063482167302,771284286989217796,None
1276,1276,1457841063482167302,244385089,Malaysia
1277,1277,1457841063482167302,1221672282860478464,Germany
1278,1278,1457841063482167302,559412459,None
1279,1279,1457841063482167302,421909109,Germany
1280,1280,1457841063482167302,1266351090,Spain
1281,1281,1457841063482167302,813273195851681792,None
1286,1286,1457841063482167302,226521605,Canada
1287,1287,1457841063482167302,55552851,United States
1288,1288,1457841063482167302,4478211,None
1289,1289,1457841063482167302,1417526362659713025,United States
1291,1291,1457841063482167302,1409650119247503362,Bangladesh
1293,1293,1457841063482167302,2802698166,None
1294,1294,1457841063482167302,2870759665,Japan
1295,1295,1457841063482167302,1019008608636465152,Portugal
1296,1296,1457841063482167302,3197048101,India
1297,1297,1457841063482167302,3094232313,None
1298,1298,1457841063482167302,3119602786,Cyprus
1299,1299,1457841063482167302,3308483750,Russia
1300,1300,1457841063482167302,1390750780303548420,India
1301,1301,1457841063482167302,120400587,India
1302,1302,1457841063482167302,241103966,None
1303,1303,1457841063482167302,708123362,Somalia
1307,1307,1457841063482167302,1330993695101956096,Philippines
1310,1310,1457841063482167302,1034572631025098754,None
1313,1313,1457841063482167302,1322239964776747009,Nigeria
1315,1315,1457841063482167302,1342827359058145285,Spain
1316,1316,1457841063482167302,695375397114896384,Ghana
1317,1317,1457841063482167302,3247607322,None
1318,1318,1457841063482167302,993625121834205184,None
1319,1319,1457841063482167302,76442487,Russia
1321,1321,1457841063482167302,837423362628538368,None
1322,1322,1457841063482167302,320033444,South Africa
1325,1325,1457841063482167302,2897748295,India
1326,1326,1457841063482167302,1182258156170293249,Saudi Arabia
1327,1327,1457841063482167302,3001202519,Mali
1330,1330,1457841063482167302,1415948587389890567,Madagascar
1331,1331,1457841063482167302,980542304388812801,United States
1332,1332,1457841063482167302,177541121,Australia
1335,1335,1457841063482167302,387582927,Japan
1337,1337,1457841063482167302,323677398,None
1338,1338,1457841063482167302,149300800,Mali
1339,1339,1457841063482167302,1242004825761443840,United States
1342,1342,1457841063482167302,800285150160396289,United States
1343,1343,1457841063482167302,1046069618752643072,Canada
1345,1345,1457841063482167302,179862059,Uganda
1346,1346,1457841063482167302,1048798936616583168,India
1347,1347,1457841063482167302,1363673491,United Kingdom
1348,1348,1456703061372506112,1205842090321731584,Ghana
1349,1349,1456703061372506112,1342648539575320576,None
1351,1351,1456703061372506112,1442565893259599877,United States
1353,1353,1456703061372506112,1445131045595189254,Algeria
1356,1356,1456703061372506112,1095093541225840646,Brazil
1357,1357,1456703061372506112,1223307253236817922,United States
1358,1358,1456703061372506112,1152355967901884416,United States
1359,1359,1456703061372506112,771284286989217796,None
1360,1360,1456703061372506112,244385089,Malaysia
1362,1362,1456703061372506112,38105260,Australia
1365,1365,1456703061372506112,1417526362659713025,United States
1367,1367,1456703061372506112,571881532,Argentina
1368,1368,1456703061372506112,3308483750,Russia
1369,1369,1456703061372506112,1322239964776747009,Nigeria
1370,1370,1456703061372506112,803956269925224448,Switzerland
1372,1372,1456703061372506112,102700680,Switzerland
1373,1373,1456703061372506112,181929975,Switzerland
1374,1374,1456703061372506112,1457960249890066436,Iran
1375,1375,1456703061372506112,178876880,United States
1376,1376,1456703061372506112,1449405500370653195,United States
1377,1377,1456703061372506112,3402520873,None
1378,1378,1456703061372506112,1114137923119669248,Ghana
1380,1380,1456703061372506112,1252895526879744000,None
1381,1381,1456703061372506112,314753131,United States
1382,1382,1456703061372506112,3171764295,United States
1383,1383,1456703061372506112,2165797386,United States
1385,1385,1456703061372506112,531899098,United States
1386,1386,1456703061372506112,803769697560764417,Germany
1387,1387,1456703061372506112,1383737541908582424,None
1388,1388,1456703061372506112,1457563907690749953,United States
1389,1389,1456703061372506112,1408034595195408385,India
1392,1392,1456703061372506112,1450447640382951426,Philippines
1393,1393,1456703061372506112,1024171092804423681,None
1394,1394,1456703061372506112,1372933838763089920,Turkey
1396,1396,1456703061372506112,1056598385015308289,United States
1397,1397,1456703061372506112,1452471240405487622,None
1398,1398,1456703061372506112,3970323207,United States
1399,1399,1456703061372506112,764063679583092737,Australia
1403,1403,1456703061372506112,87243164,United States
1406,1406,1456703061372506112,1417209228364861442,Pakistan
1407,1407,1456703061372506112,1454589200741847043,United States
1408,1408,1456703061372506112,254577814,None
1409,1409,1456703061372506112,2504624659,Australia
1412,1412,1456703061372506112,23162881,Japan
1413,1413,1456703061372506112,1120978120977334272,Nigeria
1415,1415,1456703061372506112,3001202519,Mali
1416,1416,1456703061372506112,4645193294,United States
1422,1422,1456703061372506112,1541478516,Thailand
1431,1431,1456703061372506112,1393946680534372355,United Kingdom
1432,1432,1456703061372506112,1327790454373457922,None
1433,1433,1456703061372506112,800285150160396289,United States
1434,1434,1456703061372506112,1344839171488141312,India
1435,1435,1456703061372506112,1309313177260298240,United States
1436,1436,1456432517427253251,1034572631025098754,None
1438,1438,1456432517427253251,1342648539575320576,None
1440,1440,1456432517427253251,1442565893259599877,United States
1442,1442,1456432517427253251,3036891512,India
1443,1443,1456432517427253251,1445131045595189254,Algeria
1446,1446,1456432517427253251,1152355967901884416,United States
1448,1448,1456432517427253251,2514505128,None
1449,1449,1456432517427253251,1360650651332616192,None
1450,1450,1456432517427253251,771284286989217796,None
1452,1452,1456432517427253251,1221672282860478464,Germany
1453,1453,1456432517427253251,40512282,Australia
1457,1457,1456432517427253251,3308483750,Russia
1459,1459,1456432517427253251,178876880,United States
1461,1461,1456432517427253251,57488375,None
1462,1462,1456432517427253251,947024822327918592,United States
1463,1463,1456432517427253251,1449405500370653195,United States
1464,1464,1456432517427253251,911860645888368640,Japan
1465,1465,1456432517427253251,1114137923119669248,Ghana
1467,1467,1456432517427253251,1252895526879744000,None
1468,1468,1456432517427253251,214136788,United States
1470,1470,1456432517427253251,531899098,United States
1472,1472,1456432517427253251,1408034595195408385,India
1473,1473,1456432517427253251,2379527436,None
1474,1474,1456432517427253251,1378623318295646211,Mauritius
1476,1476,1456432517427253251,1440776370649399300,Indonesia
1480,1480,1456432517427253251,15115180,India
1481,1481,1456432517427253251,1387442908760997888,India
1484,1484,1456432517427253251,1223734301331726336,United Kingdom
1488,1488,1456432517427253251,1376800750974668801,Ghana
1490,1490,1456432517427253251,130292248,Peru
1491,1491,1456432517427253251,1317458654703091712,Liechtenstein
1494,1494,1456432517427253251,3001202519,Mali
1498,1498,1456432517427253251,585438586,India
1499,1499,1456432517427253251,1455128301350096897,India
1503,1503,1456432517427253251,148405713,India
1504,1504,1456432517427253251,800285150160396289,United States
1505,1505,1456432517427253251,1344839171488141312,India
1506,1506,1456432517427253251,1309313177260298240,United States
1510,1510,1456432517427253251,1443052613776199680,India
1513,1513,1456432517427253251,2802698166,None
1515,1515,1456432517427253251,1450270634773204992,Colombia
1516,1516,1456432517427253251,154041146,Indonesia
1517,1517,1456432517427253251,387582927,Japan
1518,1518,1456432517427253251,1311671490337796096,None
1520,1520,1456432517427253251,1186716045094117378,None
1522,1522,1456432517427253251,3094232313,None
1524,1524,1456432517427253251,1182258156170293249,Saudi Arabia
1525,1525,1456432517427253251,1456678921395752966,United States
1526,1526,1456432517427253251,45249172,United States
1527,1527,1456432517427253251,1456392760563535880,Sierra Leone
1528,1528,1456397015743492106,1442565893259599877,United States
1530,1530,1456397015743492106,1445131045595189254,Algeria
